order_id,order_date,ship_date,ship_mode,customer_id,segment,country,city,state,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
US-2014-119137,2014-07-23,2014-07-27,"Standard Class",AG-10900,Consumer,"United States",Tucson,Arizona,West,TEC-AC-10002076,Technology,Accessories,"Microsoft Natural Keyboard Elite",479.04,10,0.20,-29.9400
US-2016-134656,2016-09-28,2016-10-01,"First Class",MM-18280,Corporate,"United States",Quincy,Illinois,Central,OFF-PA-10003039,"Office Supplies",Paper,"Xerox 1960",99.14,4,0.20,30.9800
US-2017-134481,2017-08-27,2017-09-01,"Standard Class",AR-10405,Corporate,"United States",Franklin,Massachusetts,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2"H x 24"W x 20"D",1488.42,7,0.30,-297.6848
CA-2015-130792,2015-04-28,2015-05-05,"Standard Class",RA-19915,Consumer,"United States",Houston,Texas,Central,OFF-AP-10000696,"Office Supplies",Appliances,"Holmes Odor Grabber",8.65,3,0.80,-20.3322
CA-2015-130792,2015-04-28,2015-05-05,"Standard Class",RA-19915,Consumer,"United States",Houston,Texas,Central,OFF-ST-10003327,"Office Supplies",Storage,"Akro-Mils 12-Gallon Tote",23.83,3,0.20,2.6811
CA-2015-130792,2015-04-28,2015-05-05,"Standard Class",RA-19915,Consumer,"United States",Houston,Texas,Central,OFF-BI-10000309,"Office Supplies",Binders,"GBC Twin Loop Wire Binding Elements, 9/16" Spine, Black",12.18,4,0.80,-18.8728
CA-2016-134775,2016-10-28,2016-10-29,"First Class",AS-10285,Corporate,"United States","San Francisco",California,West,OFF-PA-10004734,"Office Supplies",Paper,"Southworth Structures Collection",50.96,7,0.00,25.4800
CA-2016-134775,2016-10-28,2016-10-29,"First Class",AS-10285,Corporate,"United States","San Francisco",California,West,OFF-BI-10002225,"Office Supplies",Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11" x 14-7/8"",49.54,3,0.20,17.3376
CA-2015-125395,2015-06-26,2015-06-29,"Second Class",LA-16780,Corporate,"United States",Taylor,Michigan,Central,TEC-AC-10004708,Technology,Accessories,"Sony 32GB Class 10 Micro SDHC R40 Memory Card",41.90,2,0.00,8.7990
US-2015-168935,2015-11-27,2015-12-02,"Standard Class",DO-13435,Consumer,"United States","Pembroke Pines",Florida,South,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",375.46,3,0.45,-157.0095
US-2015-168935,2015-11-27,2015-12-02,"Standard Class",DO-13435,Consumer,"United States","Pembroke Pines",Florida,South,TEC-AC-10002335,Technology,Accessories,"Logitech Media Keyboard K200",83.98,3,0.20,-1.0497
CA-2015-122756,2015-12-03,2015-12-07,"Standard Class",DK-13225,Corporate,"United States",Philadelphia,Pennsylvania,East,TEC-MA-10001681,Technology,Machines,"Lexmark MarkNet N8150 Wireless Print Server",482.34,4,0.70,-337.6380
CA-2015-122756,2015-12-03,2015-12-07,"Standard Class",DK-13225,Corporate,"United States",Philadelphia,Pennsylvania,East,FUR-FU-10001935,Furniture,Furnishings,"3M Hangers With Command Adhesive",2.96,1,0.20,0.7770
CA-2014-115973,2014-11-24,2014-11-26,"First Class",NG-18430,Consumer,"United States",Cincinnati,Ohio,East,OFF-AR-10004757,"Office Supplies",Art,"Crayola Colored Pencils",2.62,1,0.20,0.4264
CA-2017-101798,2017-12-11,2017-12-15,"Standard Class",MV-18190,Consumer,"United States","New York City","New York",East,OFF-BI-10000050,"Office Supplies",Binders,"Angle-D Binders with Locking Rings, Label Holders",23.36,4,0.20,7.8840
CA-2017-101798,2017-12-11,2017-12-15,"Standard Class",MV-18190,Consumer,"United States","New York City","New York",East,TEC-AC-10001998,Technology,Accessories,"Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired",39.98,2,0.00,13.5932
US-2014-135972,2014-09-21,2014-09-23,"Second Class",JG-15115,Consumer,"United States","Des Moines",Washington,West,TEC-PH-10003012,Technology,Phones,"Nortel Meridian M3904 Professional Digital phone",246.38,2,0.20,27.7182
US-2014-135972,2014-09-21,2014-09-23,"Second Class",JG-15115,Consumer,"United States","Des Moines",Washington,West,TEC-CO-10002313,Technology,Copiers,"Canon PC1080F Personal Copier",1799.97,3,0.00,701.9883
US-2014-134971,2014-06-07,2014-06-10,"Second Class",BP-11095,Corporate,"United States",Peoria,Illinois,Central,OFF-BI-10003982,"Office Supplies",Binders,"Wilson Jones Century Plastic Molded Ring Binders",12.46,3,0.80,-20.5623
CA-2017-102946,2017-06-30,2017-07-05,"Standard Class",VP-21730,"Home Office","United States","Las Vegas",Nevada,West,OFF-BI-10004492,"Office Supplies",Binders,"Tuf-Vin Binders",75.79,3,0.20,25.5798
CA-2017-165603,2017-10-17,2017-10-19,"Second Class",SS-20140,Corporate,"United States",Warwick,"Rhode Island",East,OFF-ST-10000798,"Office Supplies",Storage,"2300 Heavy-Duty Transfer File Systems by Perma",49.96,2,0.00,9.4924
CA-2017-165603,2017-10-17,2017-10-19,"Second Class",SS-20140,Corporate,"United States",Warwick,"Rhode Island",East,OFF-PA-10002552,"Office Supplies",Paper,"Xerox 1958",12.96,2,0.00,6.2208
CA-2015-122259,2015-10-31,2015-11-04,"Standard Class",HP-14815,"Home Office","United States",Jackson,Michigan,Central,OFF-SU-10002573,"Office Supplies",Supplies,"Acme 10" Easy Grip Assistive Scissors",70.12,4,0.00,21.0360
CA-2016-108987,2016-09-08,2016-09-10,"Second Class",AG-10675,Consumer,"United States",Houston,Texas,Central,OFF-ST-10001580,"Office Supplies",Storage,"Super Decoflex Portable Personal File",35.95,3,0.20,3.5952
CA-2016-108987,2016-09-08,2016-09-10,"Second Class",AG-10675,Consumer,"United States",Houston,Texas,Central,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.27,4,0.32,-317.1528
CA-2016-108987,2016-09-08,2016-09-10,"Second Class",AG-10675,Consumer,"United States",Houston,Texas,Central,OFF-ST-10000934,"Office Supplies",Storage,"Contico 72"H Heavy-Duty Storage System",131.14,4,0.20,-32.7840
CA-2016-108987,2016-09-08,2016-09-10,"Second Class",AG-10675,Consumer,"United States",Houston,Texas,Central,TEC-AC-10000158,Technology,Accessories,"Sony 64GB Class 10 Micro SDHC R40 Memory Card",57.58,2,0.20,0.7198
CA-2014-113166,2014-12-24,2014-12-26,"First Class",LF-17185,Consumer,"United States",Miami,Florida,South,OFF-PA-10001947,"Office Supplies",Paper,"Xerox 1974",9.57,2,0.20,3.4684
CA-2014-155208,2014-04-16,2014-04-20,"Standard Class",SP-20650,Corporate,"United States",Wilmington,"North Carolina",South,OFF-AR-10003478,"Office Supplies",Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.07,6,0.20,9.7680
CA-2017-117933,2017-12-24,2017-12-29,"Standard Class",RF-19840,Consumer,"United States","New York City","New York",East,OFF-AP-10004249,"Office Supplies",Appliances,"Staple holder",35.91,3,0.00,9.6957
CA-2017-117457,2017-12-08,2017-12-12,"Standard Class",KH-16510,Consumer,"United States","San Francisco",California,West,TEC-AC-10000158,Technology,Accessories,"Sony 64GB Class 10 Micro SDHC R40 Memory Card",179.95,5,0.00,37.7895
CA-2017-117457,2017-12-08,2017-12-12,"Standard Class",KH-16510,Consumer,"United States","San Francisco",California,West,TEC-CO-10004115,Technology,Copiers,"Sharp AL-1530CS Digital Copier",1199.98,3,0.20,434.9913
CA-2017-117457,2017-12-08,2017-12-12,"Standard Class",KH-16510,Consumer,"United States","San Francisco",California,West,OFF-PA-10003724,"Office Supplies",Paper,"Wirebound Message Book, 4 per Page",27.15,5,0.00,13.3035
CA-2017-117457,2017-12-08,2017-12-12,"Standard Class",KH-16510,Consumer,"United States","San Francisco",California,West,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",1004.02,7,0.20,-112.9527
CA-2017-117457,2017-12-08,2017-12-12,"Standard Class",KH-16510,Consumer,"United States","San Francisco",California,West,OFF-PA-10002893,"Office Supplies",Paper,"Wirebound Service Call Books, 5 1/2" x 4"",9.68,1,0.00,4.6464
CA-2017-117457,2017-12-08,2017-12-12,"Standard Class",KH-16510,Consumer,"United States","San Francisco",California,West,OFF-LA-10003766,"Office Supplies",Labels,"Self-Adhesive Removable Labels",28.35,9,0.00,13.6080
CA-2017-117457,2017-12-08,2017-12-12,"Standard Class",KH-16510,Consumer,"United States","San Francisco",California,West,OFF-PA-10001970,"Office Supplies",Paper,"Xerox 1908",55.98,1,0.00,27.4302
CA-2017-117457,2017-12-08,2017-12-12,"Standard Class",KH-16510,Consumer,"United States","San Francisco",California,West,FUR-BO-10001972,Furniture,Bookcases,"O'Sullivan 4-Shelf Bookcase in Odessa Pine",1336.83,13,0.15,31.4548
CA-2017-117457,2017-12-08,2017-12-12,"Standard Class",KH-16510,Consumer,"United States","San Francisco",California,West,FUR-CH-10003956,Furniture,Chairs,"Novimex High-Tech Fabric Mesh Task Chair",113.57,2,0.20,-18.4548
CA-2017-142636,2017-11-03,2017-11-07,"Standard Class",KC-16675,Corporate,"United States",Seattle,Washington,West,OFF-PA-10000157,"Office Supplies",Paper,"Xerox 191",139.86,7,0.00,65.7342
CA-2017-142636,2017-11-03,2017-11-07,"Standard Class",KC-16675,Corporate,"United States",Seattle,Washington,West,FUR-CH-10001891,Furniture,Chairs,"Global Deluxe Office Fabric Chairs",307.14,4,0.20,26.8744
CA-2017-122105,2017-06-24,2017-06-28,"Standard Class",CJ-12010,Consumer,"United States","Huntington Beach",California,West,OFF-AR-10004344,"Office Supplies",Art,"Bulldog Vacuum Base Pencil Sharpener",95.92,8,0.00,25.8984
CA-2016-148796,2016-04-14,2016-04-18,"Standard Class",PB-19150,Consumer,"United States","Los Angeles",California,West,FUR-CH-10004886,Furniture,Chairs,"Bevis Steel Folding Chairs",383.80,5,0.20,38.3800
CA-2017-154816,2017-11-06,2017-11-10,"Standard Class",VB-21745,Corporate,"United States",Richmond,Kentucky,South,OFF-PA-10003845,"Office Supplies",Paper,"Xerox 1987",5.78,1,0.00,2.8322
CA-2017-110478,2017-03-04,2017-03-09,"Standard Class",SP-20860,Corporate,"United States","Los Angeles",California,West,OFF-AR-10001573,"Office Supplies",Art,"American Pencil",9.32,4,0.00,2.7028
CA-2017-110478,2017-03-04,2017-03-09,"Standard Class",SP-20860,Corporate,"United States","Los Angeles",California,West,OFF-EN-10000483,"Office Supplies",Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25,1,0.00,7.0150
CA-2014-142048,2014-06-22,2014-06-25,"First Class",JE-15745,Consumer,"United States",Louisville,Colorado,West,TEC-AC-10004114,Technology,Accessories,"KeyTronic 6101 Series - Keyboard - Black",196.75,6,0.20,56.5662
CA-2017-125388,2017-10-19,2017-10-23,"Standard Class",MP-17965,Corporate,"United States",Lawrence,Massachusetts,East,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56.56,4,0.00,14.7056
CA-2017-125388,2017-10-19,2017-10-23,"Standard Class",MP-17965,Corporate,"United States",Lawrence,Massachusetts,East,OFF-ST-10000918,"Office Supplies",Storage,Crate-A-Files,32.70,3,0.00,8.5020
CA-2017-155705,2017-08-21,2017-08-23,"Second Class",NF-18385,Consumer,"United States",Jackson,Mississippi,South,FUR-CH-10000015,Furniture,Chairs,"Hon Multipurpose Stacking Arm Chairs",866.40,4,0.00,225.2640
CA-2017-149160,2017-11-23,2017-11-26,"Second Class",JM-15265,Corporate,"United States",Canton,Michigan,Central,FUR-FU-10003347,Furniture,Furnishings,"Coloredge Poster Frame",28.40,2,0.00,11.0760
CA-2017-149160,2017-11-23,2017-11-26,"Second Class",JM-15265,Corporate,"United States",Canton,Michigan,Central,OFF-BI-10001543,"Office Supplies",Binders,"GBC VeloBinder Manual Binding System",287.92,8,0.00,138.2016
CA-2014-101476,2014-09-12,2014-09-13,"First Class",SD-20485,"Home Office","United States","New Rochelle","New York",East,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99,1,0.00,30.0957
CA-2017-152275,2017-10-01,2017-10-08,"Standard Class",KH-16630,Corporate,"United States","San Antonio",Texas,Central,OFF-AR-10000369,"Office Supplies",Art,"Design Ebony Sketching Pencil",6.67,6,0.20,0.5004
US-2016-123750,2016-04-15,2016-04-21,"Standard Class",RB-19795,"Home Office","United States",Gastonia,"North Carolina",South,OFF-BI-10004584,"Office Supplies",Binders,"GBC ProClick 150 Presentation Binding System",189.59,2,0.70,-145.3508
US-2016-123750,2016-04-15,2016-04-21,"Standard Class",RB-19795,"Home Office","United States",Gastonia,"North Carolina",South,TEC-AC-10004659,Technology,Accessories,"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",408.74,7,0.20,76.6395
US-2016-123750,2016-04-15,2016-04-21,"Standard Class",RB-19795,"Home Office","United States",Gastonia,"North Carolina",South,TEC-AC-10004659,Technology,Accessories,"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",291.96,5,0.20,54.7425
US-2016-123750,2016-04-15,2016-04-21,"Standard Class",RB-19795,"Home Office","United States",Gastonia,"North Carolina",South,OFF-ST-10000617,"Office Supplies",Storage,"Woodgrain Magazine Files by Perma",4.77,2,0.20,-0.7748
CA-2016-127369,2016-06-06,2016-06-07,"First Class",DB-13060,Consumer,"United States",Lowell,Massachusetts,East,OFF-ST-10003306,"Office Supplies",Storage,"Letter Size Cart",714.30,5,0.00,207.1470
US-2014-150574,2014-12-19,2014-12-25,"Standard Class",MK-18160,Consumer,"United States",Jacksonville,Florida,South,OFF-BI-10000773,"Office Supplies",Binders,"Insertable Tab Post Binder Dividers",4.81,2,0.70,-3.6892
US-2014-150574,2014-12-19,2014-12-25,"Standard Class",MK-18160,Consumer,"United States",Jacksonville,Florida,South,TEC-AC-10002600,Technology,Accessories,"Belkin QODE FastFit Bluetooth Keyboard",247.80,5,0.20,-18.5850
CA-2016-147375,2016-06-12,2016-06-14,"Second Class",PO-19180,"Home Office","United States",Chicago,Illinois,Central,TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.98,3,0.30,43.1991
CA-2016-147375,2016-06-12,2016-06-14,"Second Class",PO-19180,"Home Office","United States",Chicago,Illinois,Central,OFF-PA-10001970,"Office Supplies",Paper,"Xerox 1908",313.49,7,0.20,113.6394
CA-2017-130043,2017-09-15,2017-09-19,"Standard Class",BB-11545,Corporate,"United States",Houston,Texas,Central,OFF-PA-10002230,"Office Supplies",Paper,"Xerox 1897",31.87,8,0.20,11.5536
CA-2017-157252,2017-01-20,2017-01-23,"Second Class",CV-12805,Corporate,"United States","New York City","New York",East,FUR-CH-10003396,Furniture,Chairs,"Global Deluxe Steno Chair",207.85,3,0.10,2.3094
CA-2016-115756,2016-09-05,2016-09-07,"Second Class",PK-19075,Consumer,"United States",Detroit,Michigan,Central,FUR-FU-10000246,Furniture,Furnishings,"Aluminum Document Frame",12.22,1,0.00,3.6660
CA-2016-115756,2016-09-05,2016-09-07,"Second Class",PK-19075,Consumer,"United States",Detroit,Michigan,Central,OFF-ST-10000060,"Office Supplies",Storage,"Fellowes Bankers Box Staxonsteel Drawer File/Stacking System",194.94,3,0.00,23.3928
CA-2016-115756,2016-09-05,2016-09-07,"Second Class",PK-19075,Consumer,"United States",Detroit,Michigan,Central,OFF-ST-10003058,"Office Supplies",Storage,"Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays",70.95,3,0.00,20.5755
CA-2016-115756,2016-09-05,2016-09-07,"Second Class",PK-19075,Consumer,"United States",Detroit,Michigan,Central,OFF-PA-10002222,"Office Supplies",Paper,"Xerox Color Copier Paper, 11" x 17", Ream",91.36,4,0.00,42.0256
CA-2016-115756,2016-09-05,2016-09-07,"Second Class",PK-19075,Consumer,"United States",Detroit,Michigan,Central,FUR-CH-10002372,Furniture,Chairs,"Office Star - Ergonomically Designed Knee Chair",242.94,3,0.00,29.1528
CA-2016-115756,2016-09-05,2016-09-07,"Second Class",PK-19075,Consumer,"United States",Detroit,Michigan,Central,OFF-LA-10001317,"Office Supplies",Labels,"Avery 520",22.05,7,0.00,10.5840
CA-2017-154214,2017-03-20,2017-03-25,"Second Class",TB-21595,Consumer,"United States",Columbus,Indiana,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1,0.00,1.3677
CA-2016-166674,2016-04-01,2016-04-03,"Second Class",RB-19360,Consumer,"United States",Auburn,"New York",East,OFF-AR-10000588,"Office Supplies",Art,"Newell 345",59.52,3,0.00,15.4752
CA-2016-166674,2016-04-01,2016-04-03,"Second Class",RB-19360,Consumer,"United States",Auburn,"New York",East,OFF-ST-10001469,"Office Supplies",Storage,"Fellowes Bankers Box Recycled Super Stor/Drawer",161.94,3,0.00,9.7164
CA-2016-166674,2016-04-01,2016-04-03,"Second Class",RB-19360,Consumer,"United States",Auburn,"New York",East,OFF-AR-10001953,"Office Supplies",Art,"Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener",263.88,6,0.00,71.2476
CA-2016-166674,2016-04-01,2016-04-03,"Second Class",RB-19360,Consumer,"United States",Auburn,"New York",East,OFF-AR-10003156,"Office Supplies",Art,"50 Colored Long Pencils",30.48,3,0.00,7.9248
CA-2016-166674,2016-04-01,2016-04-03,"Second Class",RB-19360,Consumer,"United States",Auburn,"New York",East,OFF-AR-10004974,"Office Supplies",Art,"Newell 342",9.84,3,0.00,2.8536
CA-2016-166674,2016-04-01,2016-04-03,"Second Class",RB-19360,Consumer,"United States",Auburn,"New York",East,TEC-PH-10002365,Technology,Phones,"Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S",35.12,4,0.00,9.1312
CA-2017-147277,2017-10-20,2017-10-24,"Standard Class",EB-13705,Corporate,"United States",Akron,Ohio,East,FUR-TA-10001539,Furniture,Tables,"Chromcraft Rectangular Conference Tables",284.36,2,0.40,-75.8304
CA-2017-147277,2017-10-20,2017-10-24,"Standard Class",EB-13705,Corporate,"United States",Akron,Ohio,East,OFF-ST-10000142,"Office Supplies",Storage,"Deluxe Rollaway Locking File with Drawer",665.41,2,0.20,66.5408
CA-2016-100153,2016-12-13,2016-12-17,"Standard Class",KH-16630,Corporate,"United States",Norman,Oklahoma,Central,TEC-AC-10001772,Technology,Accessories,"Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive",63.88,4,0.00,24.9132
US-2014-110674,2014-02-12,2014-02-18,"Standard Class",SC-20095,Consumer,"United States",Concord,California,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",129.57,2,0.20,-24.2940
US-2016-157945,2016-09-26,2016-10-01,"Standard Class",NF-18385,Consumer,"United States",Decatur,Illinois,Central,FUR-CH-10002331,Furniture,Chairs,"Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms",747.56,3,0.30,-96.1146
US-2016-157945,2016-09-26,2016-10-01,"Standard Class",NF-18385,Consumer,"United States",Decatur,Illinois,Central,OFF-EN-10001415,"Office Supplies",Envelopes,"Staple envelope",8.93,2,0.20,3.3480
CA-2015-109638,2015-12-15,2015-12-22,"Standard Class",JH-15985,Consumer,"United States",Seattle,Washington,West,OFF-AP-10002472,"Office Supplies",Appliances,"3M Office Air Cleaner",103.92,4,0.00,36.3720
CA-2015-109638,2015-12-15,2015-12-22,"Standard Class",JH-15985,Consumer,"United States",Seattle,Washington,West,TEC-AC-10004571,Technology,Accessories,"Logitech G700s Rechargeable Gaming Mouse",899.91,9,0.00,377.9622
CA-2015-109638,2015-12-15,2015-12-22,"Standard Class",JH-15985,Consumer,"United States",Seattle,Washington,West,OFF-BI-10001098,"Office Supplies",Binders,"Acco D-Ring Binder w/DublLock",51.31,3,0.20,18.6006
CA-2016-109869,2016-04-22,2016-04-29,"Standard Class",TN-21040,"Home Office","United States",Phoenix,Arizona,West,FUR-FU-10000023,Furniture,Furnishings,"Eldon Wave Desk Accessories",23.56,5,0.20,7.0680
CA-2016-109869,2016-04-22,2016-04-29,"Standard Class",TN-21040,"Home Office","United States",Phoenix,Arizona,West,FUR-TA-10001889,Furniture,Tables,"Bush Advantage Collection Racetrack Conference Table",1272.63,6,0.50,-814.4832
